budget,popularity,revenue,runtime,vote_average,vote_count,genre_War,genre_Science Fiction,genre_Family,genre_TV Movie,genre_Foreign,genre_Animation,genre_Adventure,genre_Romance,genre_Fantasy,genre_Western,genre_Music,genre_Documentary,genre_Action,genre_Crime,genre_Mystery,genre_Thriller,genre_Comedy,genre_Drama,genre_History,genre_Horror
0.55,0.0741546006398572,0.10869055943812829,0.3875739644970414,0.55,0.15372309482257127,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.39473684210526316,0.47820636371398995,0.5428793986902606,0.3668639053254438,0.65,0.629872018615474,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.5263157894736842,0.10622085289954883,0.3976237070432152,0.4230769230769231,0.6900000000000001,0.5529377545084351,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.5263157894736842,0.04014428562976227,0.2811248765827891,0.3757396449704142,0.67,0.3142088423502036,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.5263157894736842,0.0887205786103439,0.4359595461462104,0.3846153846153846,0.68,0.6403432228039557,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5263157894736842,0.08968910659872986,0.36782781634596556,0.3195266272189349,0.6400000000000001,0.33776905177428734,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5526315789473685,0.004405674239469971,0.1647651748373562,0.3076923076923077,0.63,0.256326352530541,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.5263157894736842,0.10185974904980412,0.26670334232919324,0.3076923076923077,0.7000000000000001,0.25654450261780104,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39473684210526316,0.025057253820648898,0.2999668940976232,0.4437869822485207,0.6000000000000001,0.2281849912739965,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5526315789473685,0.1334431141149136,0.3914701450492016,0.4881656804733728,0.58,0.22505817335660266,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5263157894736842,0.05366200115476426,0.17642564833165716,0.3846153846153846,0.5700000000000001,0.25668993600930773,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5263157894736842,0.10195537123762595,0.25312993885421636,0.42011834319526625,0.65,0.30388307155322863,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.4473684210526316,0.0842812078999334,0.14349633173867646,0.3698224852071006,0.63,0.20658813263525305,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5263157894736842,0.05708960403168955,0.20081040419427604,0.3136094674556213,0.58,0.14783304246655032,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5263157894736842,0.0592438859804116,0.07885721848711227,0.33727810650887574,0.51,0.18084642233856893,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.5263157894736842,0.06852067039051273,0.3827055467714327,0.3047337278106509,0.76,0.3342786503781268,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5263157894736842,0.08207449335615953,0.13319858370235035,0.34023668639053256,0.5900000000000001,0.17910122164048864,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.5,0.11686203944247073,0.5402683724496726,0.40532544378698226,0.73,0.3036649214659686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5263157894736842,0.09346345625778293,0.19077175768090956,0.3431952662721893,0.67,0.404304828388598,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0.6578947368421053,0.13485748305235915,0.26824682220276314,0.3875739644970414,0.75,0.4386271087841768,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.5,0.08941604572061984,0.16763669250353133,0.3905325443786982,0.7400000000000001,0.32126236183827805,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5131578947368421,0.049509799663893,0.07090748873499074,0.33727810650887574,0.55,0.18891797556719023,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.27631578947368424,0.06989193425046918,0.12591277438762274,0.4230769230769231,0.73,0.27406922629435715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.39473684210526316,0.07100412108502019,0.12021479198674054,0.3431952662721893,0.6200000000000001,0.1684845840605003,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.47368421052631576,0.06455506150853689,0.1462008645304101,0.3875739644970414,0.67,0.3486038394415358,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5131578947368421,0.0325836182626124,0.4030706845074635,0.4556213017751479,0.61,0.23989237929028503,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4868421052631579,0.08642767675355974,0.28215419076372383,0.3609467455621302,0.5700000000000001,0.18142815590459568,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4605263157894737,0.0590384384691722,0.11905678035486819,0.27514792899408286,0.66,0.12623618382780685,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4868421052631579,0.14289292528921685,0.1933249485487549,0.27514792899408286,0.67,0.33747818499127397,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0.4868421052631579,0.07463945681206613,0.12319803343362312,0.3609467455621302,0.66,0.18673647469458987,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.47368421052631576,0.07582472538058586,0.1869865094189395,0.28994082840236685,0.78,0.4578243164630599,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3684210526315789,0.025779193629539635,0.09254858828868828,0.2692307692307692,0.61,0.05693717277486911,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
0.5263157894736842,0.05170761954539447,0.2760628526479105,0.46745562130177515,0.5599999999999999,0.3565299592786504,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5263157894736842,0.04539183485650142,0.11665636148620824,0.28402366863905326,0.66,0.07962478184991274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.46315790263157897,0.09749988894520766,0.06599355345514052,0.3668639053254438,0.52,0.20127981384525886,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.47368421052631576,0.04881524851652697,0.12795822396179096,0.3224852071005917,0.55,0.17670157068062828,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.47368421052631576,0.07696752730461735,0.268585485697655,0.4230769230769231,0.67,0.1911721931355439,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.46842105263157896,0.15906237513830881,0.1951010037881439,0.4260355029585799,0.6400000000000001,0.34329552065154156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4868421052631579,0.21394121360323012,0.36031959248132434,0.4497041420118343,0.82,0.8727457824316462,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
0.4605263157894737,0.10530371248618652,0.2636686827348351,0.28402366863905326,0.77,0.49956369982547993,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4605263157894737,0.041306932655443114,0.1368416956793835,0.2781065088757396,0.6000000000000001,0.10347585805700989,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3684210526315789,0.13787988883568042,0.20989295193422916,0.3727810650887574,0.7400000000000001,0.6381617219313555,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4473684210526316,0.03691152702261042,0.066632886066697,0.3727810650887574,0.7000000000000001,0.15568644560791156,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4473684210526316,0.0465392702737069,0.07966551734655922,0.3136094674556213,0.51,0.07417102966841187,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0.3815789473684211,0.06856491985059,0.14387864499108055,0.3313609467455621,0.52,0.10085805700988947,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.4605263157894737,0.10306058327730055,0.26721998904285416,0.36390532544378695,0.5900000000000001,0.5423211169284468,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
0.4605263157894737,0.030930516498407876,0.0620524269857903,0.28402366863905326,0.53,0.08369691681210005,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.46842105263157896,0.09074712370657571,0.1329074233130811,0.3343195266272189,0.76,0.3532577079697498,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4605263157894737,0.05098360568582491,0.09477099309170796,0.3994082840236686,0.5900000000000001,0.0721349621873182,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4605263157894737,0.03752072230459511,0.10849096296448708,0.34911242603550297,0.5599999999999999,0.14267015706806283,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.4605263157894737,0.14693776953129442,0.30761187720712657,0.2781065088757396,0.8,0.477021524141943,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.4605263157894737,0.10758488727668757,0.3466867660957908,0.3136094674556213,0.67,0.21029668411867364,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5263157894736842,0.08828442722403718,0.22379524546750537,0.3668639053254438,0.66,0.4980366492146597,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4473684210526316,0.08814598091493056,0.14225429215355162,0.3757396449704142,0.58,0.2267306573589296,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.47368421052631576,0.12633966299680188,0.2720765007198241,0.28698224852071,0.7000000000000001,0.32693426410703896,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.4473684210526316,0.27843415752235595,0.2548972256911193,0.3846153846153846,0.73,0.3206806282722513,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.07105263157894737,0.0027622049330987028,0.0,0.3224852071005917,0.48,0.0024723676556137287,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.4605263157894737,0.04773553153924409,0.05414790726896933,0.35207100591715973,0.5900000000000001,0.09642233856893542,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0.4473684210526316,0.08248835897655442,0.256375725554414,0.40236686390532544,0.76,0.4191390343222804,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4342105263157895,0.050299367686933424,0.26994630259514435,0.27514792899408286,0.6000000000000001,0.1424520069808028,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.5,0.14882838892956946,0.07502042366859811,0.3846153846153846,0.6200000000000001,0.20695171611401977,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4342105263157895,0.23268494751609617,0.23390014675603432,0.30177514792899407,0.78,0.44611692844677137,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0.4342105263157895,0.07119963919284457,0.16902036944338536,0.3195266272189349,0.71,0.3323152995927865,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4342105263157895,0.05404778257571408,0.10971289828063761,0.2958579881656805,0.6400000000000001,0.10718440954043047,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.4342105263157895,0.055706674778763114,0.13977288912872243,0.35502958579881655,0.49000000000000005,0.1811372891215823,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4342105263157895,0.07682127132671018,0.17750536450673995,0.28994082840236685,0.75,0.30737347294938916,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5263157894736842,0.0792675535711672,0.15602777883710278,0.3224852071005917,0.5900000000000001,0.15583187899941825,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.4473684210526316,0.5494619645859158,0.2773810305609469,0.35798816568047337,0.79,0.7084060500290866,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4342105263157895,0.8271622290976164,0.24215511885282084,0.5,0.81,0.7902123327515997,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42105263157894735,0.191397085619593,0.29610584718200955,0.4378698224852071,0.81,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
0.039473684210526314,0.010823665313411413,0.027618710276912446,0.35502958579881655,0.65,0.01039848749272833,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
0.6578947368421053,0.12431697705103467,0.3662540728222541,0.5,0.7000000000000001,0.6033304246655031,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.1,0.007891833643021878,0.07434954116410712,0.3136094674556213,0.66,0.24927283304246653,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
0.39473684210526316,0.06883344659808605,0.11977627860445297,0.4911242603550296,0.73,0.23938336242001163,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
0.42105263157894735,0.0036492030857145814,0.12683950945042807,0.3905325443786982,0.71,0.37674520069808026,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.42105263157894735,0.14537133932981813,0.2343746211338406,0.40532544378698226,0.66,0.28970331588132636,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.39473684210526316,0.04063679157699695,0.07721895191724114,0.3224852071005917,0.58,0.1068935427574171,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
0.42105263157894735,0.02413681959552574,0.0651639498095336,0.29289940828402367,0.55,0.042393833624200114,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0.4473684210526316,0.06426463845068048,0.1073794235788434,0.3343195266272189,0.65,0.12543630017452007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.42105263157894735,0.04909477481363081,0.28657394912348844,0.27514792899408286,0.6000000000000001,0.16564863292611984,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.42105263157894735,0.07212183339158891,0.15555330481798102,0.36390532544378695,0.63,0.16492146596858637,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.40789473684210525,0.23075256843223713,0.1580376809790373,0.3727810650887574,0.58,0.2640343222803956,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.40789473684210525,0.0567188720412435,0.14910022329128256,0.3343195266272189,0.6200000000000001,0.11009307737056427,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3684210526315789,0.039067405624883686,0.16112861208150417,0.5414201183431953,0.66,0.13023560209424084,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.39473684210526316,0.0290875248872519,0.25456193239625025,0.4260355029585799,0.66,0.29377545084351364,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.40789473684210525,0.044563798675441114,0.06000727655453599,0.5177514792899408,0.5599999999999999,0.06740837696335078,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
0.39473684210526316,0.08924858782817434,0.3365224128432567,0.40828402366863903,0.7400000000000001,0.3995055264688772,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.39473684210526316,0.11563793724444585,0.32135303278279537,0.46449704142011833,0.75,0.4077952297847586,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.39473684210526316,0.06482368990278978,0.2238296935315962,0.27218934911242604,0.6200000000000001,0.21531413612565445,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.39473684210526316,0.08093754468638409,0.20995564568918865,0.29881656804733725,0.6900000000000001,0.3528941244909831,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0.39473684210526316,0.0615654899118706,0.17036395656987652,0.34023668639053256,0.67,0.26352530541012215,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.39473684210526316,0.0750100517507052,0.22371973770703105,0.32840236686390534,0.75,0.31769924374636416,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.39473684210526316,0.1313870263595909,0.1342264559713979,0.41420118343195267,0.75,0.5351221640488656,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
0.39473684210526316,0.050413389079841074,0.21660972614611512,0.26331360946745563,0.6200000000000001,0.13161721931355438,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39473684210526316,0.09340262352906221,0.14817480029655766,0.3106508875739645,0.5900000000000001,0.14332460732984292,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0.39473684210526316,0.006800435283391529,0.13381188514144401,0.3165680473372781,0.6200000000000001,0.29239383362420013,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.39473684210526316,0.08373170781667157,0.1524367048144459,0.3816568047337278,0.6400000000000001,0.225130890052356,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.39473684210526316,0.1885894148916302,0.45704267063513626,0.30177514792899407,0.73,0.38503490401396157,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39473684210526316,0.08084447394636869,0.2649243006822488,0.40828402366863903,0.67,0.2503635834787667,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.4473684210526316,0.11363832739667733,0.231197802657419,0.3313609467455621,0.68,0.3457678883071553,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.39473684210526316,0.495988849373617,0.1358906328370388,0.35502958579881655,0.7200000000000001,0.685500290866783,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.39473684210526316,0.07703183658084156,0.1279117305531739,0.40828402366863903,0.65,0.15481384525887143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0.39473684210526316,0.09878400041901306,0.161166515353856,0.34023668639053256,0.66,0.4744764397905759,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.39473684210526316,0.04779210995145676,0.1111850343626631,0.28994082840236685,0.63,0.1272542175683537,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.39473684210526316,0.0305059025900513,0.10502923525311707,0.2603550295857988,0.51,0.037085514834205933,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0.39473684210526316,0.05131177966391139,0.1079640492642941,0.29289940828402367,0.55,0.10405759162303664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39473684210526316,0.057455233126522724,0.08806679471879628,0.3343195266272189,0.5700000000000001,0.16870273414776032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.39473684210526316,0.13079566265979148,0.24474127821099217,0.3875739644970414,0.71,0.23443862710878416,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.39473684210526316,0.02422912741381567,0.0,0.30177514792899407,0.55,0.03992146596858639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.39473684210526316,0.033501063616245205,0.10315573116070373,0.2692307692307692,0.5700000000000001,0.08515125072716695,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.39473684210526316,0.05852948287880586,0.23877353561709075,0.2692307692307692,0.67,0.13670738801628854,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39473684210526316,0.03856790432500155,0.11424207730762016,0.3047337278106509,0.47000000000000003,0.08369691681210005,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.39473684210526316,0.07204242785882688,0.14270265214407973,0.3727810650887574,0.65,0.1474694589877836,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.39473684210526316,0.04454707721289229,0.0736618754508815,0.3875739644970414,0.6400000000000001,0.13750727166957533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.39473684210526316,0.014119304431699805,0.013986099819477403,0.2603550295857988,0.55,0.014470622454915648,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39210526315789473,0.025754472909857298,0.023120560691583723,0.2514792899408284,0.6000000000000001,0.0635543920884235,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.39473684210526316,0.054861016019523166,0.046050906662591214,0.32840236686390534,0.5900000000000001,0.0693717277486911,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3815789473684211,0.04423911266584204,0.09788947188491101,0.27218934911242604,0.67,0.061300174520069806,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4605263157894737,0.07629576901484894,0.17841322845805063,0.48224852071005914,0.6900000000000001,0.20062536358347877,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3815789473684211,0.05138208381459218,0.2679091203411472,0.27514792899408286,0.6400000000000001,0.1314717859220477,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3684210526315789,0.061855354483613595,0.15494136494543556,0.39349112426035504,0.58,0.0794066317626527,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.37894736842105264,0.07562753980911001,0.08219167093178165,0.3431952662721893,0.53,0.1557591623036649,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.3684210526315789,0.06679672883148184,0.19863934759524482,0.4467455621301775,0.6400000000000001,0.1804828388598022,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.3684210526315789,0.10431109992692225,0.1584735781162241,0.2603550295857988,0.6000000000000001,0.22643979057591623,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
